"pa","bclim11","bclim12","bclim14","bclim15","bclim18","bclim2","bclim3","bclim4","bclim6","bclim7","bclim8","bclim9"
1,2.78400015830994,300,7,38.2863159179688,86,14.3606662750244,42.2173881530762,740.201843261719,-3.66400003433228,34.015998840332,3.40800023078918,12.7846670150757
1,7.21933317184448,299,2,71.5168151855469,21,17.4853324890137,46.8323707580566,739.300720214844,-0.944000005722046,37.3359985351562,8.64666652679443,22.5513324737549
0,-1.94466662406921,442,15,27.5801753997803,101,14.7030000686646,41.6091232299805,765.959716796875,-9.07200050354004,35.3359985351562,-0.902666747570038,9.3866662979126
1,6.54933309555054,274,2,80.4662780761719,17,14.5650005340576,44.2758979797363,700.571594238281,0.0600000023841858,32.8959999084473,7.22533321380615,23.0973339080811
0,7.77199983596802,154,1,78.3343124389648,7,16.0563335418701,43.0834312438965,772.010803222656,-0.516000032424927,37.2679977416992,9.5019998550415,23.9713325500488
0,-0.135333374142647,237,12,19.5084686279297,64,16.6106662750244,41.572395324707,835.246948242188,-8.09200000762939,39.9560012817383,19.8040008544922,12.5059995651245
1,7.98799991607666,164,1,80.5339965820312,7,15.8880004882812,43.0896072387695,769.753540039062,-0.275999993085861,36.8720016479492,9.56799983978271,24.0913333892822
1,8.14666652679443,152,2,47.556713104248,41,14.5583333969116,38.7395782470703,868.225158691406,1.06400001049042,37.5800018310547,9.8886661529541,21.8653335571289
1,8.58800029754639,154,2,48.1324920654297,42,15.474666595459,41.0338020324707,848.139404296875,1.05599999427795,37.7119979858398,10.0006666183472,21.3226661682129
1,8.3633337020874,385,1,93.6403350830078,10,13.5190000534058,46.1273384094238,603.611022949219,2.38000011444092,29.3079986572266,8.86066627502441,22.457332611084
1,8.07933330535889,155,1,76.8106918334961,9,15.5469999313354,42.3901176452637,777.828002929688,0.00400000018998981,36.6759986877441,9.57866668701172,24.2999992370605
1,6.15733337402344,353,2,89.3844146728516,12,11.5,40.9894485473633,630.394409179688,1.07599997520447,28.0559997558594,6.15733337402344,20.7893333435059
0,6.29466676712036,342,7,45.0755920410156,100,13.0266666412354,41.2968139648438,717.204772949219,0.356000006198883,31.5439987182617,23.4020004272461,16.3293342590332
0,3.3513331413269,522,14,49.9692878723145,179,17.7046661376953,48.2153244018555,736.810791015625,-5.26800012588501,36.7200012207031,20.8199996948242,14.9899997711182
1,7.85066699981689,380,1,85.6678924560547,14,18.8406658172607,51.6635589599609,660.545166015625,-0.19200000166893,36.4680023193359,8.88733386993408,23.5580005645752
0,3.21266674995422,274,7,42.5576972961426,86,18.0793323516846,44.5259895324707,850.663513183594,-5.57599973678589,40.6040000915527,23.517333984375,17.2899990081787
0,3.58933329582214,235,6,38.3919334411621,60,15.8620004653931,43.653678894043,768.8515625,-3.68799996376038,36.3359985351562,4.53333330154419,14.5679998397827
0,3.08599996566772,345,9,39.202953338623,117,16.5446662902832,45.8504219055176,744.099243164062,-4.32399988174438,36.0839996337891,21.3406677246094,13.5780000686646
0,1.39866662025452,292,10,24.4686679840088,72,15.7243337631226,41.855655670166,808.189880371094,-5.98799991607666,37.568000793457,2.27799987792969,12.804666519165
1,7.56599998474121,176,1,81.5756988525391,8,17.3503341674805,46.0954666137695,737.856689453125,-1.16799998283386,37.6399993896484,7.56599998474121,22.9246673583984
1,7.66866683959961,171,1,82.9979934692383,7,17.6026668548584,46.2497825622559,744.012023925781,-1.27999997138977,38.0599975585938,7.66866683959961,23.1506671905518
1,2.48933339118958,205,7,56.1208381652832,25,16.5126667022705,43.8606758117676,786.527893066406,-5.32000017166138,37.6479988098145,2.48933339118958,21.6219997406006
1,-0.220666721463203,215,9,29.7728157043457,60,14.2766666412354,35.0743598937988,957.912475585938,-7.43200016021729,40.7039985656738,22.5446662902832,15.7553339004517
0,-0.465333372354507,288,7,39.5979804992676,85,16.8706665039062,41.7632102966309,856.841796875,-9.04800033569336,40.3959999084473,20.1206665039062,13.57200050354
1,8.22000026702881,370,1,81.1888275146484,16,16.4323329925537,48.7085990905762,658.472229003906,0.843999981880188,33.7360000610352,8.98466682434082,23.8813343048096
1,7.55533313751221,233,1,75.5464019775391,13,17.2089996337891,47.4077110290527,703.43798828125,-0.560000002384186,36.3000030517578,8.86866664886475,21.9826679229736
1,6.15733337402344,353,2,89.3844146728516,12,11.5,40.9894485473633,630.394409179688,1.07599997520447,28.0559997558594,6.15733337402344,20.7893333435059
0,7.93866682052612,371,2,90.9593734741211,15,14.6483335494995,45.5709686279297,676.122436523438,1.51999998092651,32.1440010070801,8.63199996948242,23.9186668395996
1,7.48199987411499,244,2,70.47802734375,17,17.2896671295166,46.4776000976562,738.892456054688,-0.628000020980835,37.1999969482422,8.87800025939941,22.7679996490479
1,7.30999994277954,228,1,83.9372024536133,8,17.0613327026367,46.4228706359863,719.649230957031,-0.991999983787537,36.7519989013672,7.30999994277954,22.220666885376
1,7.28266668319702,143,1,75.1666412353516,8,17.0446662902832,44.8213577270508,765.140075683594,-1.2039999961853,38.0279998779297,7.91333341598511,23.2693328857422
1,11.0659999847412,371,1,96.195068359375,10,15.7086658477783,50.6796569824219,564.837890625,3.54800009727478,30.9959983825684,11.688666343689,24.3666667938232
1,6.16666650772095,208,4,44.8186912536621,59,13.2063331604004,37.4668998718262,826.990661621094,-0.0199999995529652,35.2480010986328,7.5019998550415,18.699333190918
0,8.07333374023438,205,0,81.1178894042969,3,15.2670001983643,45.6330718994141,679.661254882812,1.58000004291534,33.455997467041,9.99866676330566,24.6146678924561
0,8.33666610717773,605,2,86.0700378417969,16,16.0396671295166,46.8502922058105,688.26025390625,1.96399998664856,34.2360000610352,9.53999996185303,24.746000289917
1,7.739333152771,168,1,62.7967720031738,13,17.9223327636719,47.2087593078613,739.957946777344,-0.871999979019165,37.9640007019043,9.15533351898193,23.1106662750244
0,8.23733329772949,600,1,85.251594543457,14,15.6300001144409,47.0669708251953,670.200317382812,2.14800000190735,33.2080001831055,9.30599975585938,24.2453327178955
0,-1.26533341407776,288,15,24.6576557159424,82,18.0436668395996,43.4703330993652,854.4130859375,-10.07200050354,41.5080032348633,19.238000869751,-1.26533341407776
0,-4.46799993515015,713,17,65.4405517578125,67,14.1499996185303,44.4856643676758,627.923522949219,-11.6800003051758,31.8080005645752,-2.65333318710327,9.4466667175293
1,1.95000004768372,260,9,23.5210552215576,63,17.5233345031738,43.0929908752441,850.878112792969,-6.47200012207031,40.6640014648438,3.30733346939087,14.6773328781128
1,7.71933317184448,225,2,68.1751937866211,18,17.1946659088135,46.0291976928711,751.034118652344,-0.38400000333786,37.3559989929199,9.06733322143555,23.2393341064453
0,8.82666683197021,292,0,85.9457855224609,3,14.4029998779297,42.8354759216309,704.152038574219,2.3600001335144,33.6240005493164,10.7800006866455,25.9126663208008
1,7.68800020217896,228,2,65.9545288085938,19,17.6580009460449,46.6501121520996,755.127258300781,-0.607999980449677,37.8520011901855,8.99266719818115,23.3253326416016
0,3.0293333530426,174,4,41.4932708740234,51,15.3996667861938,38.9076995849609,895.39013671875,-4.46799993515015,39.5799980163574,24.3299999237061,18.1153335571289
1,6.86133337020874,268,3,76.8899154663086,16,14.9759998321533,43.5906372070312,726.869140625,-0.108000002801418,34.3560028076172,8.01599979400635,21.7040004730225
1,11.1466665267944,277,2,73.7792510986328,30,16.8190002441406,48.5929718017578,682.809753417969,3.45600008964539,34.6119995117188,11.9619998931885,24.3413333892822
1,7.28266668319702,143,1,75.1666412353516,8,17.0446662902832,44.8213577270508,765.140075683594,-1.2039999961853,38.0279998779297,7.91333341598511,23.2693328857422
1,6.85533332824707,296,3,47.1744117736816,80,13.0579996109009,39.7673263549805,761.394470214844,0.800000011920929,32.8360023498535,7.51733350753784,17.2946662902832
0,4.6013331413269,299,8,41.7673530578613,87,14.7810001373291,41.6225471496582,784.285339355469,-2.29200005531311,35.5120010375977,23.5393333435059,15.9366664886475
1,7.34600019454956,152,3,43.0440864562988,40,14.5260000228882,38.5591430664062,866.781982421875,0.395999997854233,37.6720008850098,9.11733341217041,21.1393337249756
1,7.30266666412354,281,3,81.8080368041992,14,16.6186676025391,45.6908264160156,737.609619140625,-0.607999980449677,36.3720016479492,7.30266666412354,22.5279998779297
0,11.1306667327881,263,1,72.409553527832,31,17.3196659088135,51.3997688293457,619.078674316406,3.36400008201599,33.6960029602051,11.7319993972778,22.974666595459
1,7.68533325195312,192,1,84.0542373657227,7,16.3856658935547,43.9812850952148,758.456359863281,-1.13999998569489,37.2559967041016,9.39599990844727,23.5939998626709
0,9.47066688537598,267,4,44.8530197143555,70,16.0306663513184,43.1767578125,815.685852050781,1.67599999904633,37.128002166748,28.9393329620361,21.8980007171631
0,2.00533318519592,230,7,49.1263389587402,77,17.6313343048096,44.065113067627,845.267211914062,-6.60400009155273,40.0120010375977,22.2133331298828,15.6820001602173
0,11.4946670532227,231,3,54.4687309265137,74,17.5883331298828,46.2315559387207,797.127685546875,2.51200008392334,38.0439987182617,30.4546661376953,24.4813327789307
0,-1.98199999332428,655,9,76.5428619384766,47,13.9089994430542,42.7285575866699,684.71875,-8.0959997177124,32.5519981384277,-1.98199999332428,14.0193328857422
1,6.60866641998291,293,1,84.591552734375,9,16.9759998321533,46.4943046569824,718.910034179688,-1.43599998950958,36.5120010375977,6.60866641998291,24.0153331756592
0,8.47733306884766,226,0,84.1450729370117,2,14.735333442688,45.0071296691895,683.237915039062,2.0479998588562,32.7399978637695,10.3833332061768,25.0673332214355
0,10.6526660919189,435,7,54.0333824157715,144,13.9899997711182,43.8502998352051,716.812438964844,3.66400003433228,31.9040012359619,27.4793338775635,22.0960006713867
0,4.84000015258789,151,5,27.8055725097656,39,18.1620006561279,43.0910110473633,883.647033691406,-4.14400005340576,42.1480026245117,6.68333339691162,18.7266674041748
1,3.41933345794678,243,7,32.611026763916,63,15.5953340530396,42.2408828735352,794.490234375,-3.82399988174438,36.9200019836426,4.55533361434937,15.2106666564941
1,8.87733364105225,309,1,80.4962387084961,7,17.3413333892822,47.5469741821289,712.072570800781,0.96399998664856,36.4720001220703,10.0673332214355,25.9839992523193
0,8.69266700744629,428,1,82.8556823730469,11,16.0806674957275,45.4615707397461,723.104797363281,2.07599997520447,35.3720016479492,10.0813331604004,26.0360012054443
0,-0.164666727185249,195,10,23.0728340148926,54,17.3939990997314,41.9577369689941,861.69482421875,-8.65200042724609,41.4560012817383,20.4246673583984,13.4193334579468
1,7.55400037765503,103,2,45.6922454833984,23,18.0799999237061,43.528507232666,847.910095214844,-2.19199991226196,41.5359992980957,9.65066719055176,21.3946666717529
0,6.93599987030029,495,9,44.4077377319336,184,17.2143325805664,46.9874801635742,757.098571777344,-1.16000008583069,36.6360015869141,25.1033325195312,17.6333332061768
1,5.92866659164429,290,2,78.247673034668,19,14.5050001144409,44.292781829834,696.700073242188,-0.404000014066696,32.7479972839355,6.66599988937378,22.4266662597656
1,6.63733339309692,287,4,46.3464469909668,86,12.5303335189819,38.2208824157715,777.893127441406,0.740000009536743,32.7839965820312,7.32466697692871,17.3400001525879
0,6.2553334236145,128,4,32.3478317260742,35,16.8863334655762,42.6078262329102,844.370178222656,-1.95199990272522,39.6319999694824,26.3159999847412,19.8553333282471
0,1.37066674232483,201,6,35.6414184570312,57,13.4650001525879,35.4827651977539,909.200134277344,-4.86399984359741,37.947998046875,22.8946666717529,16.3540000915527
1,7.19000005722046,162,1,78.1086578369141,8,18.0693340301514,47.1734886169434,726.793029785156,-2,38.3040008544922,7.19000005722046,22.4166660308838
0,-1.18400013446808,287,13,22.1453266143799,74,17.2056674957275,41.0754089355469,899.104553222656,-9.4680004119873,41.8880004882812,20.4099998474121,12.8480005264282
0,8.58600044250488,224,1,81.8551712036133,3,14.0943336486816,45.9877777099609,609.463195800781,2.21600008010864,30.6479988098145,10.4673337936401,23.3699989318848
1,6.64599990844727,354,2,92.7721939086914,12,12.7053337097168,41.3854484558105,685.495178222656,0.896000027656555,30.7000007629395,7.48000001907349,22.8806667327881
0,1.84666681289673,803,4,77.3033752441406,71,14.942666053772,48.1648635864258,614.269226074219,-4.7519998550415,31.023998260498,2.20333337783813,13.9013338088989
0,11.8666667938232,167,1,52.1213302612305,43,17.1896667480469,44.0309066772461,850.083435058594,3.14800000190735,39.0400009155273,32.3113327026367,25.3979988098145
1,7.14466667175293,147,4,36.1412658691406,39,15.1059999465942,40.4596099853516,829.808654785156,-0.0920000001788139,37.3359985351562,8.68133354187012,20.1159992218018
0,-1.24333345890045,196,11,20.6308517456055,55,17.6043338775635,42.0231399536133,870.681091308594,-9.77200031280518,41.8919982910156,19.6420001983643,12.7013330459595
1,4.41200017929077,162,4,44.2572822570801,44,17.2589988708496,43.1388702392578,836.156921386719,-4.00799989700317,40.007999420166,4.41200017929077,17.4773330688477
1,5.85400009155273,297,3,78.8632965087891,15,15.5906667709351,45.5547790527344,718.842224121094,-1.04799997806549,34.2239990234375,6.85133361816406,20.4739990234375
0,11.9213333129883,216,2,48.1854057312012,59,18.2403335571289,46.7748832702637,812.137817382812,2.60400009155273,38.9959983825684,31.2253341674805,24.9486675262451
1,6.14599990844727,254,6,36.0816802978516,58,16.0623340606689,42.0259895324707,840.2021484375,-1.21599996089935,38.2200012207031,7.47933340072632,18.7880001068115
1,7.63333320617676,108,3,38.3761291503906,25,16.1749992370605,42.8045921325684,800.878967285156,-0.19200000166893,37.7880020141602,9.09799957275391,20.0066661834717
0,7.98666667938232,499,8,46.7683944702148,140,15.8746671676636,44.8133125305176,765.44482421875,0.196000009775162,35.423999786377,26.0979995727539,20.0926666259766
1,5.28200006484985,312,8,33.4267311096191,63,16.2390003204346,43.0651321411133,810.335021972656,-2.1159999370575,37.7080001831055,6.37133312225342,17.0186653137207
0,8.88933277130127,347,5,79.3246536254883,160,18.4616661071777,50.774658203125,711.7255859375,-0.328000009059906,36.3600006103516,25.6473331451416,20.5486660003662
1,7.60733318328857,192,1,82.9239196777344,7,17.2883338928223,46.2007827758789,733.547973632812,-1.08800005912781,37.4200019836426,7.60733318328857,22.8413333892822
1,8.33066654205322,159,4,37.9826507568359,34,16.2736663818359,40.0237731933594,913.69287109375,0.492000013589859,40.6599998474121,10.4126663208008,23.3313331604004
0,7.30066680908203,210,5,34.1479148864746,43,17.1623344421387,43.4797668457031,841.499572753906,-0.692000031471252,39.4720001220703,8.74066638946533,20.2200012207031
1,4.53933334350586,198,5,38.2550773620605,53,14.5853328704834,40.5824546813965,793.033874511719,-2.3199999332428,35.939998626709,5.76133346557617,16.3946666717529
0,9.69533348083496,533,2,92.2788696289062,12,14.5503330230713,53.321361541748,479.555938720703,3.15599989891052,27.2880001068115,10.5793333053589,20.9673328399658
0,13.3520002365112,64,0,51.4214973449707,20,16.408332824707,47.4119682312012,719.428894042969,5.31599998474121,34.6080017089844,28.261999130249,24.0993328094482
0,4.18466663360596,546,12,47.635082244873,171,15.8746662139893,45.2372817993164,731.2021484375,-3.59599995613098,35.0919990539551,21.5873336791992,15.4219999313354
1,7.28999996185303,204,5,34.4916572570801,41,17.3906669616699,43.3293495178223,855.576965332031,-0.892000019550323,40.1359977722168,8.88533401489258,20.6493339538574
1,4.91799974441528,704,3,90.6559677124023,32,11.978666305542,40.8270874023438,683.759521484375,-0.144000008702278,29.3399982452393,5.26200008392334,20.8826656341553
1,7.03666639328003,364,3,84.7708587646484,13,15.5183334350586,45.0590400695801,706.428344726562,-0.159999996423721,34.439998626709,8.10999965667725,23.957332611084
0,1.48933327198029,231,6,46.4744033813477,73,17.9203338623047,43.9439277648926,860.638122558594,-7.28399991989136,40.7799987792969,22.0240001678467,15.5233335494995
1,8.29399967193604,205,3,47.3630332946777,55,12.021333694458,36.0697708129883,810.847229003906,2.85999989509583,33.3279991149902,9.53533363342285,20.6773338317871
0,12.0273332595825,154,2,48.7210922241211,41,13.9163331985474,40.3044891357422,805.864318847656,5.43200016021729,34.5279998779297,31.2366676330566,24.4473342895508
0,9.39866638183594,361,1,86.8411560058594,12,19.1319999694824,57.5640907287598,509.178283691406,0.871999979019165,33.2359962463379,10.0693330764771,21.2439994812012
1,6.55066633224487,238,5,43.3129844665527,65,14.2009992599487,38.5226783752441,860.632385253906,-0.180000007152557,36.8639984130859,7.94066667556763,19.5986671447754
1,7.90333318710327,251,5,45.3969306945801,67,14.3043327331543,40.8508491516113,802.140014648438,1.15199995040894,35.015998840332,9.17266654968262,20.1886672973633
1,7.13399982452393,225,2,77.3066329956055,18,14.356333732605,43.2315483093262,718.510986328125,0.444000005722046,33.2080001831055,8.09000015258789,21.4333324432373
1,6.7906665802002,355,2,82.1466445922852,20,15.1326665878296,45.6297988891602,679.432006835938,-0.108000002801418,33.1640014648438,7.75733327865601,22.9986667633057
0,1.3160001039505,144,7,19.404806137085,38,17.5406665802002,43.4260902404785,822.0234375,-7.60799980163574,40.3919982910156,20.8833332061768,5.48000001907349
0,13.8906669616699,64,0,58.0467758178711,22,16.5793342590332,47.1003799438477,740.502014160156,5.24399995803833,35.2000007629395,29.1499996185303,25.4606666564941
1,6.50666666030884,343,1,84.1986694335938,12,12.9490003585815,43.9246940612793,631.5751953125,0.752000033855438,29.4799995422363,7.05866670608521,21.2700004577637
1,2.88266658782959,244,7,33.4654998779297,64,15.9856662750244,42.6785202026367,800.056579589844,-4.62799978256226,37.455997467041,4.05066680908203,14.6633329391479
0,2.21000003814697,161,4,40.1701011657715,45,16.6359996795654,40.5123710632324,903.1337890625,-5.80800008773804,41.0639991760254,23.6900005340576,17.3106670379639
1,6.14599990844727,254,6,36.0816802978516,58,16.0623340606689,42.0259895324707,840.2021484375,-1.21599996089935,38.2200012207031,7.47933340072632,18.7880001068115
0,2.4539999961853,177,5,37.525806427002,51,14.3140001296997,35.9323234558105,949.744567871094,-4.19999980926514,39.8360023498535,20.5153331756592,18.423999786377
0,-1.63266670703888,464,14,36.3479042053223,127,14.3090000152588,41.2743759155273,743.886962890625,-8.38399982452393,34.6679992675781,16.2553329467773,9.01000022888184
1,3.31599998474121,178,6,52.6927871704102,25,17.3083324432373,45.3335075378418,777.390563964844,-5.03200006484985,38.1800003051758,3.31599998474121,22.1520004272461
0,11.8459997177124,230,2,51.089183807373,85,16.4006671905518,44.5428199768066,808.092102050781,3.92000007629395,36.8199996948242,31.2940006256104,24.0833339691162
1,7.72466659545898,102,2,44.9964332580566,23,18.0786666870117,43.3665962219238,854.297729492188,-2.04399991035461,41.6879997253418,9.84800052642822,21.6693344116211
1,5.78466701507568,137,4,33.0207290649414,37,16.9526672363281,42.5604209899902,846.991455078125,-2.46799993515015,39.8319969177246,7.60933351516724,19.4133338928223
1,4.04333305358887,204,6,32.2204818725586,54,16.8153343200684,43.5494995117188,813.632446289062,-3.84800004959106,38.6119995117188,5.26133346557617,16.1359996795654
0,1.28333342075348,236,8,34.4215812683105,67,15.2940006256104,38.793628692627,881.684692382812,-6.01999998092651,39.423999786377,22.1406669616699,15.6586666107178
0,-1.5,248,10,25.8351631164551,63,15.6083335876465,41.2482376098633,810.552978515625,-8.77999973297119,37.8400001525879,-0.140666723251343,10.8813333511353
1,5.94799995422363,293,6,46.7174682617188,87,15.1283330917358,42.7934303283691,779.239074707031,-1.20800006389618,35.3520011901855,24.5126667022705,17.8800010681152
0,-5.22800016403198,809,18,68.4445114135742,66,14.4523334503174,43.6731948852539,660.87646484375,-12.2159996032715,33.0919990539551,-5.22800016403198,9.70266628265381
0,2.77533340454102,554,11,47.7755813598633,217,16.8143329620361,47.844108581543,698.799682617188,-5.42799997329712,35.1440010070801,19.6313323974609,12.6786661148071
1,6.1486668586731,211,4,45.6871223449707,69,15.018666267395,41.2827568054199,821.744750976562,-0.779999971389771,36.379997253418,7.27666664123535,17.9300003051758
0,14.3559999465942,65,0,55.3823471069336,17,16.2903327941895,46.9353828430176,713.264038085938,6.30399990081787,34.7080001831055,14.3559999465942,24.9653339385986
1,7.14933347702026,581,3,80.3648986816406,47,15.1116666793823,48.0528678894043,621.606140136719,0.332000017166138,31.4479999542236,7.78533315658569,18.9799995422363
1,8.85133361816406,485,1,88.6628723144531,13,17.5739994049072,56.0967826843262,495.898284912109,1.20800006389618,31.3279991149902,9.29199981689453,20.1573333740234
0,7.37266683578491,166,4,33.130916595459,39,16.4729995727539,42.3688278198242,849.094604492188,-0.208000004291534,38.8800010681152,8.84799957275391,20.4526672363281
1,8.67733383178711,111,2,45.404224395752,26,16.6616668701172,42.1217193603516,858.341918945312,0.272000014781952,39.5559997558594,10.4473333358765,22.2026672363281
0,11.8913335800171,464,1,93.1523132324219,28,11.6743335723877,67.4505081176758,186.497116088867,5.16799974441528,17.3080005645752,12.1293334960938,15.6219997406006
0,6.22933340072632,333,2,78.6638717651367,18,13.2440004348755,44.9253730773926,620.105407714844,0.456000000238419,29.480001449585,6.66733312606812,20.6720008850098
1,7.47599983215332,364,1,96.7867202758789,12,13.816333770752,42.1898536682129,721.710571289062,0.939999997615814,32.7480010986328,8.59466648101807,24.7446670532227
1,-0.967333495616913,284,11,51.2315940856934,46,16.2086658477783,46.5552215576172,708.322692871094,-8.4040002822876,34.8160018920898,-0.967333495616913,12.8146667480469
0,-6.67533349990845,761,14,68.0529251098633,71,12.4943332672119,39.4391822814941,688.94140625,-12.7799997329712,31.6800003051758,-6.67533349990845,8.65799999237061
1,8.18000030517578,234,2,48.3126106262207,73,13.7019996643066,40.3094825744629,785.053466796875,1.77199995517731,33.992000579834,9.03933334350586,19.3286666870117
1,4.53466653823853,154,4,49.8774528503418,25,15.2439994812012,41.1155471801758,814.442016601562,-2.51200008392334,37.076000213623,6.11933326721191,17.2313327789307
0,14.0993328094482,80,1,65.1778564453125,11,17.5706672668457,46.4635772705078,747.2646484375,4.58799982070923,37.8159980773926,15.8766670227051,26.1393337249756
0,-7.70800018310547,828,17,61.5236358642578,95,12.3573331832886,41.0106658935547,656.46923828125,-13.1359996795654,30.1319999694824,-7.70800018310547,3.31666660308838
1,5.10799980163574,287,3,75.0143203735352,19,15.0030002593994,44.1524429321289,728.671569824219,-1.48000001907349,33.9799995422363,6.09866666793823,19.8593330383301
0,8.67799949645996,140,3,38.1352005004883,31,15.2250003814697,37.9713668823242,932.149291992188,1.18799996376038,40.0960006713867,10.7486667633057,23.8986663818359
1,-0.967333495616913,284,11,51.2315940856934,46,16.2086658477783,46.5552215576172,708.322692871094,-8.4040002822876,34.8160018920898,-0.967333495616913,12.8146667480469
1,6.18733310699463,161,4,37.3488655090332,43,14.92799949646,39.9486198425293,836.4580078125,-1.00800001621246,37.3680000305176,7.72733306884766,19.1606674194336
1,5.96533346176147,177,4,42.7313652038574,47,15.1050004959106,41.1266593933105,816.149780273438,-1.16799998283386,36.7280006408691,5.96533346176147,18.0193328857422
1,10.6020002365112,78,1,48.7417449951172,21,17.67799949646,42.2554740905762,908.269409179688,1.37999999523163,41.8359985351562,12.6633329391479,25.0179996490479
0,6.73333311080933,434,7,49.3303184509277,134,18.0440006256104,49.0486030578613,713.838684082031,-1.93199992179871,36.7879981994629,23.8246669769287,17.1533336639404
0,-1.59466648101807,438,12,64.1059722900391,45,17.5603332519531,47.6302833557129,700.459228515625,-10.003999710083,36.8680000305176,-1.59466648101807,15.2326669692993
0,8.50333309173584,81,1,52.8087272644043,12,18.0869998931885,44.2354698181152,828.649841308594,-0.791999995708466,40.8880004882812,10.4766664505005,21.7373332977295
0,-1.52199995517731,286,13,34.2479209899902,86,16.7759990692139,43.2862014770508,801.119873046875,-9.50399971008301,38.7560005187988,17.5520000457764,11.2980003356934
1,11.5486660003662,192,2,47.1256217956543,47,15.6259994506836,41.6293678283691,843.8369140625,3.72399997711182,37.5359992980957,13.1639995574951,24.8439998626709
1,7.50600004196167,109,2,45.438835144043,25,17.2800006866455,42.5071334838867,847.340393066406,-1.75199997425079,40.6520004272461,9.55999946594238,21.257999420166
1,11.4606666564941,372,1,97.7190170288086,9,15.7936668395996,51.2781372070312,544.514343261719,3.74000000953674,30.8000011444092,12.1873331069946,24.2959995269775
1,8.12800025939941,150,2,69.3079452514648,16,16.5189990997314,43.7103080749512,786.0283203125,0.0360000021755695,37.7919998168945,8.12800025939941,24.711332321167
1,7.88600015640259,113,1,61.600471496582,10,17.9673328399658,47.6283874511719,720.102233886719,-0.939999997615814,37.7239990234375,7.88600015640259,22.843334197998
0,-1.37599992752075,580,11,42.7062797546387,162,17.181999206543,46.2179908752441,740.245666503906,-9.56799983978271,37.1759986877441,16.3546676635742,9.67000007629395
1,1.37866675853729,467,5,77.4407730102539,32,14.9750003814697,43.7251815795898,726.610473632812,-5.19199991226196,34.2480010986328,2.44933342933655,18.8799991607666
0,3.20066666603088,496,12,55.1354904174805,184,18.6000003814697,49.2741355895996,743.977905273438,-5.87200021743774,37.7480010986328,20.7446670532227,14.8793334960938
0,14.0406665802002,90,1,63.7508506774902,16,18.6520004272461,48.0919952392578,755.078002929688,4.21999979019165,38.7840003967285,15.7366666793823,29.6826667785645
